case_id,exact_model,group_id,held_capped_rms_hz,held_uncapped_rms_hz,method,partition,prior,reason,reference_error_km,scale_s,scan_count,scope,source,status,tau_boundary_count,tau_s,view
validation_20260921_08_1,exact_scan_epoch_fixed_id,20260921_08,378.8659619399596,976.5504304470207,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,33.76432729680901,0.2,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260921_08_1,exact_scan_epoch_fixed_id,20260921_08,379.7338765142525,975.9508717267131,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,34.534999462878524,1.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260921_08_1,exact_scan_epoch_fixed_id,20260921_08,380.62458542218974,975.8103864288148,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,35.141309528116274,5.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260921_08_1,exact_baseline_epoch_fixed_id,20260921_08,378.8040250253453,976.6573861165997,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,33.776564965117515,0.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260921_08_1,exact_global_epoch_fixed_id,20260921_08,378.86587588799813,976.5504957532858,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,33.764833415551514,0.2,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260921_08_1,exact_global_epoch_fixed_id,20260921_08,379.73390078380726,975.9508521852974,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,34.534980318924205,1.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260921_08_1,exact_global_epoch_fixed_id,20260921_08,380.62462009156434,975.8103670771703,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,35.14129582450451,5.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260921_08_1,exact_scan_epoch_fixed_id,20260921_08,378.86587588799813,976.5504957532858,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,33.764833415551514,0.2,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260921_08_1,exact_scan_epoch_fixed_id,20260921_08,379.73390078380726,975.9508521852974,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,34.534980318924205,1.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260921_08_1,exact_scan_epoch_fixed_id,20260921_08,380.62462009156434,975.8103670771703,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,35.14129582450451,5.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260921_08_6,exact_baseline_epoch_fixed_id,20260921_08,316.67650895265956,533.0265455192343,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.184912602904582,0.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260921_08_6,exact_global_epoch_fixed_id,20260921_08,312.5068665189956,532.2630434141262,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.355232151264129,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260921_08_6,exact_global_epoch_fixed_id,20260921_08,309.5719153169063,535.1383619704437,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.004415660594618,1.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260921_08_6,exact_global_epoch_fixed_id,20260921_08,309.67391356061825,535.8957802577403,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.95617227696191,5.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260921_08_6,exact_scan_epoch_fixed_id,20260921_08,314.3717788299387,531.4320105033044,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.229855972047964,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260921_08_6,exact_scan_epoch_fixed_id,20260921_08,307.9982558674934,531.347501877897,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.302491849320093,1.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260921_08_6,exact_scan_epoch_fixed_id,20260921_08,307.60856262349233,534.6199553390592,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,7.654595183938006,5.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260921_08_6,exact_baseline_epoch_fixed_id,20260921_08,316.7016059705389,533.2121622072433,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.280195816106613,0.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260921_08_6,exact_global_epoch_fixed_id,20260921_08,312.46117758829763,532.2552236383113,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.3609495881933937,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260921_08_6,exact_global_epoch_fixed_id,20260921_08,309.4635698594395,535.1647657999135,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.084601486707149,1.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260921_08_6,exact_global_epoch_fixed_id,20260921_08,309.563657396581,535.934475934309,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,7.0459635213246266,5.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260921_08_6,exact_scan_epoch_fixed_id,20260921_08,314.36020932796737,531.4316436137361,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.235476672341981,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260921_08_6,exact_scan_epoch_fixed_id,20260921_08,307.9076700535194,531.3636003211487,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.3651800110704135,1.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260921_08_6,exact_scan_epoch_fixed_id,20260921_08,307.49777741859145,534.6901560765153,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,7.752447022908969,5.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260921_08_16,exact_baseline_epoch_fixed_id,20260921_08,285.3488200241239,389.0940599657468,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.704003813675307,0.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260921_08_16,exact_global_epoch_fixed_id,20260921_08,275.58640486265244,382.5957735913387,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.2467469112782945,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260921_08_16,exact_global_epoch_fixed_id,20260921_08,274.8126089773247,382.66414919187986,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.704115333049612,1.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260921_08_16,exact_global_epoch_fixed_id,20260921_08,274.82374036058513,382.7147795604487,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.822291777761699,5.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260921_08_16,exact_scan_epoch_fixed_id,20260921_08,280.0957789582984,384.44237602235154,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.7710042992798,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260921_08_16,exact_scan_epoch_fixed_id,20260921_08,272.5348312625612,379.1011980998608,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.239176754477422,1.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260921_08_16,exact_scan_epoch_fixed_id,20260921_08,272.1704348069454,379.4621244568133,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.465806623092698,5.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260921_08_16,exact_baseline_epoch_fixed_id,20260921_08,285.36554397684563,389.1203257152647,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.76933597099393,0.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260921_08_16,exact_global_epoch_fixed_id,20260921_08,275.5859751779758,382.59557616801595,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.2466715275514777,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260921_08_16,exact_global_epoch_fixed_id,20260921_08,274.8119815688818,382.6637982193553,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.703970713965796,1.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260921_08_16,exact_global_epoch_fixed_id,20260921_08,274.8230994695871,382.7144182241913,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.8221459952523515,5.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260921_08_16,exact_scan_epoch_fixed_id,20260921_08,280.0940284247328,384.44086236792793,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.771250315600154,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260921_08_16,exact_scan_epoch_fixed_id,20260921_08,272.53174515232166,379.0986349825809,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.2400119675724652,1.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260921_08_16,exact_scan_epoch_fixed_id,20260921_08,272.16702161236236,379.45936115248907,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.466505560229856,5.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260921_08_all,exact_baseline_epoch_fixed_id,20260921_08,296.03815880104366,460.9555287795337,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.654800338475132,0.0,80,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260921_08_all,exact_global_epoch_fixed_id,20260921_08,284.17252871480173,448.93650200615735,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.9821959643779548,0.2,80,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260921_08_all,exact_global_epoch_fixed_id,20260921_08,284.13930659244187,448.76322339608663,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.173532495866958,1.0,80,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260921_08_all,exact_global_epoch_fixed_id,20260921_08,284.13887239294826,448.7566197845477,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.18195203841445,5.0,80,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260921_08_all,exact_scan_epoch_fixed_id,20260921_08,285.44775420137773,450.0755344677264,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.5554477979246535,0.2,80,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260921_08_all,exact_scan_epoch_fixed_id,20260921_08,278.06566012483313,440.69963079341176,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.487062833373006,1.0,80,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260921_08_all,exact_scan_epoch_fixed_id,20260921_08,277.9063335313752,440.18537303681245,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.7234224899635553,5.0,80,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260921_08_all,exact_baseline_epoch_fixed_id,20260921_08,296.0416379587107,460.9336868209912,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.721855145057397,0.0,80,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260921_08_all,exact_global_epoch_fixed_id,20260921_08,284.182852896484,448.9431552178044,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.9798887719959097,0.2,80,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260921_08_all,exact_global_epoch_fixed_id,20260921_08,284.14972174232685,448.7699526945025,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.170993994709074,1.0,80,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260921_08_all,exact_global_epoch_fixed_id,20260921_08,284.14929073491425,448.7633513803157,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.179405011227872,5.0,80,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260921_08_all,exact_scan_epoch_fixed_id,20260921_08,285.4525347458253,450.0779590571034,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.55663500023054,0.2,80,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260921_08_all,exact_scan_epoch_fixed_id,20260921_08,278.0770155658391,440.7071261873865,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.485308551171479,1.0,80,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260921_08_all,exact_scan_epoch_fixed_id,20260921_08,277.91797838665946,440.19309944215684,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.7203483904672985,5.0,80,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
test_20260922_00_1,exact_global_epoch_fixed_id,20260922_00,203.53205896274451,216.8135339289647,exact_historical_timing_fixed_id,test,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,8.595067458053002,0.2,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_final_test_global_epoch/results.json,completed_conditional,0,-0.043030697896308916,1
test_20260922_00_1,exact_global_epoch_fixed_id,20260922_00,371.0436391764021,379.1896197770253,exact_historical_timing_fixed_id,test,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,714.3747400936716,0.2,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_final_test_global_epoch/results.json,completed_conditional,0,-0.08988403609810862,1
test_20260922_00_6,exact_global_epoch_fixed_id,20260922_00,212.4716850791114,218.4995054706761,exact_historical_timing_fixed_id,test,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,7.929753995980806,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_final_test_global_epoch/results.json,completed_conditional,0,-0.41248939552777053,6
test_20260922_00_6,exact_global_epoch_fixed_id,20260922_00,212.47168410939108,218.4995046514615,exact_historical_timing_fixed_id,test,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,7.929753885954356,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_final_test_global_epoch/results.json,completed_conditional,0,-0.41248948447166844,6
test_20260922_00_16,exact_global_epoch_fixed_id,20260922_00,245.55296814589107,292.6273991443778,exact_historical_timing_fixed_id,test,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.3478981337937515,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_final_test_global_epoch/results.json,completed_conditional,0,-0.6093071893096161,16
test_20260922_00_16,exact_global_epoch_fixed_id,20260922_00,245.5529682909283,292.62740307369705,exact_historical_timing_fixed_id,test,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.347901018728445,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_final_test_global_epoch/results.json,completed_conditional,0,-0.6093068471743421,16
test_20260922_00_all,exact_global_epoch_fixed_id,20260922_00,,,exact_historical_timing_fixed_id,test,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,,0.2,64,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_final_test_global_epoch/results.json,input_failure,,,all
test_20260922_00_all,exact_global_epoch_fixed_id,20260922_00,,,exact_historical_timing_fixed_id,test,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,,0.2,64,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_final_test_global_epoch/results.json,input_failure,,,all
